,Open,High,Low,Close,Volume
0,0.40801343818775604,0.49457583761188295,0.34522234589009704,0.4611160908619507,0.3165641003208577
1,0.9125578408774591,0.8108695181294822,0.9320880028144204,0.8709027589077212,0.24245822030758646
2,0.7403784822406198,0.6727105997586909,0.734080834576247,0.7405067576116067,0.4472091381556911
3,0.6561132355718462,0.757248077817145,0.7331079006093038,0.7063577577382448,0.7196274441307202
4,0.25519843151180194,0.25934938895820975,0.2443493587839993,0.2529252268610654,0.6193750547303009
5,0.2839241114941485,0.31724411257088336,0.21715751281875734,0.22558699747531447,0.35214422557237146
6,0.39079325358333966,0.3502902483925349,0.39086212116855373,0.3700822630593183,0.31962047448796427
7,0.7849179224242636,0.7685596131377728,0.7323205194784578,0.6223471525459949,0.28353596850807977
8,0.49563329426536235,0.48881431565005407,0.48368258453873936,0.5090296639903652,0.44665322608546293
9,0.9439843151686246,0.8156693898598726,0.8442839029000444,0.8462521365125601,0.26536585758206666
10,0.32738024822675776,0.3164739276536693,0.30951067041229685,0.265358895524168,0.25991790083354316
11,0.5750766083785579,0.5452429201352059,0.4932082431731048,0.534552560279062,0.2534532329594504
12,0.6596065487114549,0.6110027346066257,0.6255575059020068,0.5600682210747953,0.38740250298219936
13,0.3520992308356221,0.30671157745206445,0.3018428451824492,0.21998004746817917,0.43426668283182535
14,0.19383162328299178,0.18685181968830408,0.18424706855451126,0.16558090253557825,0.25260389480662754
15,0.6714016650482766,0.6332990403194291,0.606964329579951,0.7486365294899039,0.5541910996694797
16,0.4948836209870813,0.4746015532874988,0.4192146038277358,0.5005823355988233,0.5672396639959068
17,0.83552718060965,0.5553920131956479,0.5994030063422955,0.8755618114168436,0.2641655715118982
18,0.3405761262430629,0.29754218936666094,0.27212400538836,0.2943669223847576,0.5928877896858157
19,1.0941420035097138,1.0932648486909542,1.1741581946189297,1.0707833378532023,0.7109971089350356
20,0.8371443029315215,0.6651888483429672,0.7818186649951305,0.6808558992890904,0.5119064735119941
21,0.26878822482958625,0.28458468080140026,0.1994383536130813,0.4028730242851908,0.5105840723874836
22,1.1532433188127746,0.9942715559492057,1.2674397042770702,1.4388117320635836,0.24420460943300276
23,0.5172709881141518,0.4482345957064484,0.4690322125328859,0.5789836063443354,0.27203908013139827
24,0.5269695282260841,0.4479638687134007,0.4484272101874127,0.5239120787564144,0.2646769941362599
25,0.47553263810223634,0.43597880636397524,0.4441960018247472,0.37389580513105936,0.3597191406975801
26,0.3617780826317475,0.4237351675906442,0.3734406111275828,0.3621649046991812,0.25837010560390783
27,0.881825982880368,0.9688918445199249,0.8663656872127468,0.7993182063477654,0.42138126004740184
28,0.35940743820878374,0.2768016925151334,0.3160828319382368,0.2737599539467042,0.24340492205693792
29,0.4156120437637248,0.34209669884321386,0.3925608395117602,0.37167300040150153,0.5728495856847852
30,1.936076239926719,1.8668379783947278,1.7886479837747553,1.634821066737675,0.5451475553135172
31,0.24375980072136927,0.24354480287451,0.2221112799463158,0.22461637848416008,0.5160799237758364
32,0.3637903188787153,0.36080666061694566,0.3373426517888929,0.4134686917022839,0.4653115781332835
33,1.5751323237787518,1.5055790241347953,1.4145903700218578,1.6549930298441333,0.926278378355133
34,0.48524067911331276,0.4334128295337526,0.39460787315782786,0.6465403953259186,0.7377939783827928
35,0.8287338737505021,0.8562752738822182,0.7461698581555116,0.9280546580607557,0.4325154310308138
36,0.32451306676857467,0.38420231118591847,0.24887597592232444,0.34579506262450366,0.36979668011031547
37,0.797829940176667,0.6790926540701531,0.7319214044594698,0.6542535976111026,0.27304807444307566
38,0.4758134823216869,0.4330320119950801,0.40556393767945353,0.5966125954495273,0.31526130988475254
39,0.19935301330767255,0.22835273024096664,0.19278651325657217,0.2480978742616627,0.2530795491515911
40,0.7710091815838687,0.5865776254341186,0.7474427882793987,0.7020618954188191,0.5162366354635705
41,1.04913127571317,0.8788979206538161,0.9451178491363079,0.8931835608284217,0.35078574723277345
42,0.7112559380735641,0.5777696555063321,0.5862564053623257,0.603874556781985,0.2566810086414131
43,0.4310806139994983,0.5096780083425826,0.38900881913847707,0.5510215120337882,0.2714549591341311
44,0.16822980091341783,0.39357096143733916,0.2099457209906029,0.2329627737184335,0.38742410180697173
45,0.5764208089862006,0.6457424884311252,0.6120976924702802,0.6847005545446633,0.6168461833227938
46,0.2997919583349674,0.3161850755220443,0.3299844445460353,0.43966041181400833,0.37361007868384677
47,0.2732097056168531,0.25474006651731745,0.23336342715877062,0.29180330963344614,0.6155479448838861
48,0.20586934649167213,0.24450071151069322,0.233100947282244,0.4448045926422187,0.5210044121057175
49,0.3630187084444163,0.2815683198383835,0.2529235405202117,0.4420713375690595,0.2512622632667857
50,0.777583104024837,0.7936281639197796,0.9489669628354699,0.9173738418905195,0.2749765495283042
51,0.3207841367453189,0.40795914143598255,0.2559564060391622,0.2733448021143171,0.7171928088904903
52,0.24113655333627115,0.3300414152713521,0.259811634214638,0.3105595513906706,0.38345842761106785
53,0.611887114265814,0.693901388305457,0.6538689055696182,0.7040972229896585,0.3218001816782127
54,0.599643983620394,0.6603985830250575,0.5859973759891884,0.6448934523966756,0.23988846079998277
55,0.4179501464427739,0.3576211486151604,0.35791952662275356,0.36465489987480815,0.4632052802715944
56,0.8743666684595999,0.9736243631747817,0.7668132496504756,0.8049369401958574,0.6133602278780254
57,0.5395793208841813,0.4541167672929659,0.5634577086791762,0.49212698397714955,0.32049729729308546
58,0.46361505732792646,0.5678442386510235,0.38593833542934897,0.48225175093744593,0.33967539460311047
59,0.700488064649802,0.7431017515232532,0.7108131083392493,0.6404240382257824,0.4201356477419826
60,0.6922313167189571,0.4325995984191857,0.49243241370420776,0.480704876954425,0.328347633031842
61,0.2964026830445765,0.28228004497860876,0.3019419747099765,0.2957582316302771,0.5280488289848178
62,0.4767321990688206,0.3787141922556912,0.4484717126928626,0.3867075385145687,0.24228989577788282
63,0.8870056331700982,0.9403992951339009,0.8664915389141705,0.9522094164373239,0.24990134237652947
64,0.9265016602952063,0.8067429605021764,0.7993059551375413,0.7986304852138905,1.0260543976010361
65,0.5296851902856602,0.4767594192669196,0.5745071573212527,0.6096223671882617,0.48992359473951197
66,1.6016176966677877,1.6399264566165441,1.35440323380714,1.8316439020753286,0.6021796214640379
67,0.28596243409062744,0.34374483367367675,0.3018148959307067,0.43930612720815354,0.32403841958019197
68,0.7094709076676335,0.6764937552970038,0.6816684801372339,0.6752020442895449,0.5418654643072317
69,0.5456216750796661,0.5520979576872593,0.5018463261982223,0.6094892654655364,0.27662620056817694
70,0.1963032964312813,0.24317985620630733,0.1824878536907095,0.22938551324677173,0.2528259957120482
71,0.7887852847092327,0.8148591911631494,0.7900666162709858,0.9010039789375981,1.0236209141965327
72,0.44681314453335325,0.48586574059136356,0.42467945874037416,0.39831832697324976,0.3101137372482709
73,0.969059676152816,0.7790483890578828,0.8527799955247399,1.0357329022409791,0.27345740091737614
74,0.7024041106352575,0.7029009981473181,0.6285222012819276,0.7766763209052101,0.4162867884680555
75,1.004020116514708,1.0789582735920258,0.5956904074297752,1.010519548444928,0.4376590339049595
76,1.2425830773817532,1.3207779709807097,1.0962510391693179,1.4205889560541811,0.3091086036844733
77,0.20788328130288508,0.19471948431106928,0.22953158189645373,0.2080737667457432,0.25093120402685903
78,0.34084516499318585,0.32907196726040266,0.33008628993535793,0.2716599047149691,0.24248823589025514
79,0.4904081611555221,0.48483755829855496,0.5370009639908091,0.5178882127849116,0.5081577545805519
80,1.0416125093495083,1.037093132319307,0.9269580135030346,0.9614296166930489,0.28321470728770204
81,0.23083414952619338,0.2292241459855619,0.2297266182372084,0.2146745249313194,0.26769848194790835
82,0.31709106170553863,0.3050034442418807,0.231315097700711,0.37473038563713323,0.4638830367419869
83,0.40232045571899794,0.39350607211248456,0.4094554352630462,0.5632581718785008,0.5499364726692927
84,1.6713511012074966,1.4892298064491671,1.388477462725054,1.6723185663558804,1.097991462593014
85,0.48150579942609883,0.7335716570882506,0.5724177491226391,0.49530887075683977,0.3169894396195529
86,1.1702778548286514,1.2655116042452828,0.9445610160678566,1.1931003868268157,0.3246737623661249
87,0.911554330755912,0.9762967944273029,0.8026501523337305,1.0190778369457936,0.3012925299256082
